eventID,nswprice,nswdemand,vicprice,vicdemand,transfer
090681860744681,0.067882,0.540018,0.004522,0.486794,0.529825
090681860765957,0.075477,0.553258,0.005037,0.498964,0.538158
090681860787234,0.076078,0.559506,0.005073,0.520715,0.489035
090681860808511,0.044674,0.52172,0.002995,0.494562,0.431579
090681860829787,0.042903,0.480363,0.002902,0.455722,0.427632
090681860851064,0.042002,0.452693,0.002846,0.413775,0.448684
09068186087234,0.042092,0.427105,0.002848,0.386328,0.474123
090681860893617,0.041011,0.389319,0.002757,0.33739,0.536842
090681860914894,0.035127,0.350491,0.002345,0.298032,0.585965
09068186093617,0.059535,0.401071,0.004111,0.286639,0.575
090681860957447,0.042392,0.422196,0.002885,0.279389,0.482456
090681860978723,0.075147,0.444213,0.005141,0.381668,0.491228
0906818610,0.060706,0.428741,0.004111,0.378301,0.50614
0906863700,0.051459,0.395716,0.003149,0.33972,0.50307
090686370021277,0.050588,0.382624,0.00333,0.296996,0.497368
090686370042553,0.044254,0.342011,0.003022,0.333506,0.445614
09068637006383,0.041071,0.283993,0.002796,0.295702,0.525439
090686370085106,0.03915,0.229694,0.002715,0.247022,0.565789
090686370106383,0.031344,0.178965,0.002108,0.205852,0.592982
09068637012766,0.029302,0.141773,0.001951,0.154583,0.692544
090686370148936,0.023898,0.121095,0.001548,0.124288,0.726316
090686370170213,0.025609,0.101904,0.00167,0.096323,0.744737
090686370191489,0.024078,0.100863,0.001564,0.079492,0.75
090686370212766,0.024619,0.10726,0.001597,0.075091,0.780263
090686370234043,0.02633,0.117078,0.001708,0.083635,0.775439
090686370255319,0.027321,0.152336,0.001774,0.107198,0.746053
090686370276596,0.030924,0.194734,0.001924,0.136199,0.702193
090686370297872,0.031824,0.230735,0.002077,0.154324,0.716228
090686370319149,0.040711,0.287266,0.00269,0.192905,0.675
090686370340426,0.043293,0.332937,0.002856,0.227861,0.664912
090686370361702,0.044374,0.364772,0.002946,0.256085,0.638158
090686370382979,0.060196,0.409402,0.004128,0.280684,0.630263
090686370404255,0.058214,0.418179,0.003866,0.280425,0.651316
090686370425532,0.049778,0.405832,0.00329,0.277317,0.642105
090686370446809,0.045575,0.398988,0.003078,0.26696,0.681579
090686370468085,0.048097,0.391401,0.003162,0.258415,0.710526
090686370489362,0.047256,0.386343,0.003168,0.257639,0.709211
090686370510638,0.044824,0.384261,0.002941,0.247799,0.704386
090686370531915,0.040261,0.376079,0.002605,0.234076,0.689912
090686370553191,0.037348,0.369384,0.002445,0.220611,0.689474
090686370574468,0.041011,0.363285,0.002686,0.214138,0.667544
090686370595745,0.041431,0.362987,0.002719,0.204298,0.679386
090686370617021,0.03978,0.359863,0.002601,0.193682,0.698246
090686370638298,0.037769,0.35421,0.00247,0.188762,0.727632
090686370659574,0.038489,0.354954,0.002516,0.193941,0.678509
090686370680851,0.037258,0.352574,0.002445,0.203521,0.689912
090686370702128,0.033265,0.358673,0.002183,0.224236,0.648684
090686370723404,0.037378,0.34945,0.002455,0.251683,0.593421
090686370744681,0.042242,0.36864,0.002819,0.285603,0.564912
090686370765957,0.062628,0.424874,0.004148,0.338167,0.532895
090686370787234,0.075447,0.453585,0.005021,0.396168,0.535526
090686370808511,0.071574,0.431122,0.004578,0.397721,0.502632
090686370829787,0.048097,0.396608,0.003336,0.36898,0.522368
090686370851064,0.047166,0.374442,0.003008,0.341533,0.538158
09068637087234,0.042392,0.347218,0.002829,0.313827,0.527632
090686370893617,0.040291,0.326391,0.002686,0.28405,0.568421
090686370914894,0.035577,0.30482,0.00236,0.261781,0.58114
09068637093617,0.043623,0.329961,0.002898,0.255567,0.566667
090686370957447,0.041702,0.334871,0.0028,0.258415,0.506579
090686370978723,0.070373,0.339929,0.004967,0.357069,0.428509
0906863710,0.045064,0.308093,0.003054,0.352926,0.448684
0906907100,0.041281,0.28429,0.002796,0.313827,0.465789
090690710021277,0.037529,0.238024,0.00252,0.268255,0.514912
090690710042553,0.041011,0.206932,0.002767,0.31564,0.453947
09069071006383,0.031464,0.173609,0.002221,0.283532,0.498246
090690710085106,0.027981,0.135525,0.001847,0.233299,0.555263
090690710106383,0.0266,0.110235,0.001716,0.185137,0.592544
09069071012766,0.024859,0.08554,0.001643,0.144226,0.640789
090690710148936,0.021436,0.072151,0.001342,0.109529,0.668421
090690710170213,0.021496,0.067539,0.001359,0.081823,0.685526
090690710191489,0.022097,0.068432,0.001381,0.063956,0.693421
090690710212766,0.021857,0.070663,0.001394,0.048679,0.699561
090690710234043,0.020265,0.07349,0.001327,0.045054,0.692982
090690710255319,0.023718,0.098631,0.001554,0.045054,0.699561
090690710276596,0.024859,0.126748,0.001629,0.066028,0.694737
090690710297872,0.022847,0.158286,0.001483,0.06784,0.761842
090690710319149,0.027051,0.201577,0.001743,0.103573,0.698684
090690710340426,0.029542,0.242785,0.001888,0.146556,0.630263
090690710361702,0.029602,0.277893,0.001965,0.184878,0.567544
090690710382979,0.030984,0.317316,0.002173,0.204557,0.584211
090690710404255,0.034106,0.331449,0.002273,0.217245,0.56886
090690710425532,0.032725,0.329961,0.002183,0.227343,0.575439
090690710446809,0.031524,0.321184,0.00214,0.2232,0.561842
090690710468085,0.030623,0.311812,0.00204,0.223459,0.567544
090690710489362,0.030773,0.310176,0.002044,0.225531,0.571053
090690710510638,0.030173,0.301696,0.002019,0.223718,0.572368
090690710531915,0.029873,0.29396,0.001988,0.210772,0.585088
090690710553191,0.031764,0.284142,0.00211,0.205852,0.585088
090690710574468,0.029753,0.26867,0.001978,0.190575,0.569298
090690710595745,0.027981,0.262273,0.001861,0.177369,0.617544
090690710617021,0.027111,0.255876,0.001795,0.170637,0.659649
090690710638298,0.027171,0.249926,0.001791,0.166494,0.648246
090690710659574,0.027471,0.247099,0.001803,0.166753,0.624123
090690710680851,0.027231,0.236239,0.001805,0.175298,0.583772
090690710702128,0.028221,0.246504,0.001884,0.200932,0.529825
090690710723404,0.028011,0.243082,0.001882,0.230968,0.503509
090690710744681,0.034316,0.281018,0.002368,0.283532,0.507456
090690710765957,0.042122,0.332639,0.002927,0.343604,0.455263
090690710787234,0.056203,0.367301,0.004123,0.431901,0.398246
090690710808511,0.044284,0.346772,0.003043,0.453392,0.340351
090690710829787,0.048487,0.327284,0.003334,0.438374,0.363596
090690710851064,0.041221,0.311812,0.002987,0.412998,0.357018
09069071087234,0.03987,0.297679,0.002655,0.386069,0.398684
090690710893617,0.032605,0.270604,0.002223,0.342569,0.429825
090690710914894,0.030533,0.246653,0.002063,0.298032,0.450877
09069071093617,0.036508,0.279976,0.002362,0.270844,0.498246
090690710957447,0.030173,0.285778,0.002036,0.254272,0.476316
090690710978723,0.042843,0.293216,0.002973,0.328586,0.403509
0906907110,0.034346,0.26748,0.00221,0.317452,0.409211
0906951200,0.028251,0.248884,0.001899,0.284568,0.410088
090695120021277,0.027861,0.221809,0.001853,0.260746,0.424123
090695120042553,0.029693,0.188039,0.002032,0.317193,0.358333
09069512006383,0.029753,0.164534,0.002117,0.292077,0.402632
090695120085106,0.027081,0.131806,0.001822,0.25738,0.45307
090695120106383,0.02615,0.102499,0.001741,0.216727,0.513596
09069512012766,0.024499,0.079887,0.001649,0.177628,0.521491
090695120148936,0.022727,0.068878,0.001525,0.143967,0.581579
090695120170213,0.025489,0.057126,0.00168,0.124806,0.582895
090695120191489,0.023838,0.064267,0.001595,0.115484,0.594298
090695120212766,0.025219,0.073193,0.001606,0.128431,0.575877
090695120234043,0.025579,0.072597,0.001745,0.161056,0.482895
090695120255319,0.033956,0.109491,0.002401,0.240808,0.460965
090695120276596,0.041942,0.144451,0.002948,0.352926,0.353947
090695120297872,0.035817,0.164237,0.002536,0.421802,0.258333
090695120319149,0.044194,0.207081,0.003149,0.493268,0.205702
090695120340426,0.049207,0.255132,0.003538,0.523822,0.219737
090695120361702,0.042452,0.278935,0.002979,0.515018,0.220614
090695120382979,0.046505,0.334424,0.003469,0.516313,0.237719
090695120404255,0.043293,0.35659,0.003045,0.507509,0.247807
090695120425532,0.042963,0.355103,0.003012,0.494303,0.25307
090695120446809,0.043203,0.35064,0.003018,0.489902,0.229825
090695120468085,0.042452,0.34454,0.002958,0.478767,0.282456
090695120489362,0.043023,0.340226,0.002987,0.475401,0.267982
090695120510638,0.043353,0.335614,0.003008,0.46349,0.317982
090695120531915,0.043953,0.322821,0.003039,0.451579,0.314474
090695120553191,0.043473,0.313597,0.00301,0.456758,0.305263
090695120574468,0.043233,0.305713,0.003012,0.454687,0.292982
090695120595745,0.043563,0.297233,0.003022,0.444329,0.318421
090695120617021,0.042242,0.287861,0.002927,0.434231,0.283333
090695120638298,0.042542,0.285034,0.002948,0.430606,0.325877
090695120659574,0.042933,0.285778,0.002966,0.441999,0.305702
090695120680851,0.047166,0.286224,0.003278,0.472553,0.240351
090695120702128,0.062387,0.307647,0.00436,0.512429,0.257456
090695120723404,0.06602,0.325796,0.004639,0.56551,0.239474
090695120744681,0.085715,0.368492,0.006032,0.621958,0.209649
090695120765957,0.09241,0.418477,0.006473,0.660539,0.114912
090695120787234,0.09229,0.438709,0.006518,0.67245,0.152632
090695120808511,0.085985,0.407319,0.006059,0.646556,0.197368
090695120829787,0.076618,0.377715,0.005407,0.60668,0.2
090695120851064,0.05209,0.355549,0.00365,0.560073,0.27807
09069512087234,0.043023,0.335466,0.003078,0.510875,0.295614
090695120893617,0.041041,0.313895,0.00284,0.453651,0.309649
090695120914894,0.032275,0.286224,0.002225,0.404195,0.397368
09069512093617,0.037889,0.315829,0.002586,0.362248,0.433333
090695120957447,0.035007,0.325052,0.002383,0.327033,0.425439
090695120978723,0.068362,0.34454,0.004639,0.424133,0.457018
0906951210,0.046205,0.340821,0.003118,0.4174,0.482018
0906995300,0.042963,0.326837,0.002914,0.376489,0.394737
090699530021277,0.038519,0.308837,0.002628,0.342828,0.386842
090699530042553,0.049478,0.280125,0.003382,0.400311,0.351316
09069953006383,0.038099,0.241892,0.002607,0.37131,0.325
090699530085106,0.036358,0.20485,0.002486,0.320818,0.432018
090699530106383,0.038099,0.169741,0.002561,0.273175,0.475
09069953012766,0.033025,0.142666,0.002219,0.227602,0.492105
090699530148936,0.027711,0.123475,0.001861,0.190057,0.508333
090699530170213,0.0396,0.12169,0.002636,0.16753,0.587719
090699530191489,0.031644,0.129426,0.002108,0.161056,0.601754
090699530212766,0.034316,0.152484,0.002289,0.176075,0.567982
090699530234043,0.042602,0.195478,0.002854,0.216209,0.540789
090699530255319,0.047346,0.277447,0.003216,0.308907,0.529825
090699530276596,0.061547,0.344392,0.004225,0.416882,0.341667
090699530297872,0.066921,0.357185,0.005079,0.480321,0.345614
090699530319149,0.086165,0.422493,0.006186,0.549456,0.349123
090699530340426,0.089168,0.462511,0.006219,0.579492,0.303509
090699530361702,0.090128,0.496727,0.006186,0.578457,0.276316
090699530382979,0.142909,0.555489,0.009846,0.590627,0.324561
090699530404255,0.174493,0.572746,0.012023,0.577162,0.340789
090699530425532,0.163024,0.56382,0.011225,0.577421,0.312719
090699530446809,0.139756,0.548646,0.00962,0.581564,0.333333
090699530468085,0.101507,0.545076,0.006957,0.584153,0.34693
090699530489362,0.090699,0.541208,0.006155,0.583376,0.311842
090699530510638,0.098985,0.542844,0.00672,0.588814,0.324561
090699530531915,0.089288,0.533026,0.006012,0.585966,0.315351
090699530553191,0.088807,0.517406,0.005989,0.595287,0.342105
090699530574468,0.079801,0.501041,0.005399,0.595805,0.270614
090699530595745,0.070794,0.489884,0.004809,0.589332,0.269737
090699530617021,0.063528,0.481404,0.004348,0.572501,0.378947
090699530638298,0.042272,0.471437,0.002892,0.549456,0.403947
090699530659574,0.053321,0.469206,0.003652,0.56784,0.335088
090699530680851,0.041401,0.471586,0.002875,0.602538,0.253509
090699530702128,0.074817,0.479173,0.005129,0.649404,0.20614
090699530723404,0.058905,0.48676,0.341808,0.699637,0.186404
090699530744681,0.057614,0.510562,0.011223,0.755567,0.210526
090699530765957,0.058514,0.523207,0.358386,0.793889,0.212281
090699530787234,0.089678,0.55058,0.006136,0.839461,0.047807
090699530808511,0.089738,0.517852,0.006153,0.834801,0.066667
090699530829787,0.07905,0.489289,0.005459,0.797773,0.092544
090699530851064,0.053921,0.463999,0.003762,0.755567,0.066228
09069953087234,0.059175,0.438114,0.004128,0.713102,0.142982
090699530893617,0.051399,0.404939,0.00356,0.657949,0.165789
090699530914894,0.042092,0.372806,0.002929,0.601243,0.185965
09069953093617,0.125015,0.419369,0.008631,0.534697,0.285088
090699530957447,0.043203,0.43975,0.002997,0.478767,0.299123
090699530978723,0.087486,0.451651,0.006055,0.544278,0.307456
0906995310,0.072805,0.449717,0.005002,0.525634,0.341228
090704400,0.062477,0.436924,0.004265,0.485241,0.378947
09070440021277,0.048817,0.411931,0.003328,0.447695,0.35
09070440042553,0.058004,0.3795,0.003976,0.49508,0.262719
0907044006383,0.042482,0.324308,0.002927,0.469964,0.267544
09070440085106,0.044464,0.273282,0.003047,0.414293,0.354386
09070440106383,0.041431,0.229098,0.002827,0.366649,0.42807
0907044012766,0.040951,0.188783,0.002763,0.323666,0.480702
09070440148936,0.037919,0.171675,0.002547,0.291041,0.520175
09070440170213,0.036958,0.162005,0.00247,0.257897,0.568421
09070440191489,0.034346,0.164832,0.002291,0.256603,0.601754
09070440212766,0.038789,0.195775,0.002584,0.268255,0.581579
09070440234043,0.041642,0.239512,0.002792,0.318488,0.531579
09070440255319,0.06575,0.323713,0.004483,0.424133,0.444737
09070440276596,0.07878,0.388277,0.005409,0.555412,0.342544
09070440297872,0.031794,0.387682,0.002212,0.639047,0.196053
09070440319149,0.06641,0.441386,0.004634,0.739254,0.176316
09070440340426,0.088417,0.47114,0.00613,0.778871,0.175439
09070440361702,0.086466,0.486909,0.005976,0.773951,0.201754
09070440382979,0.115798,0.537935,0.008014,0.7768,0.200439
09070440404255,0.091389,0.549836,0.006321,0.768255,0.221491
09070440425532,0.084875,0.531985,0.005881,0.75479,0.247368
09070440446809,0.061367,0.507587,0.004225,0.720352,0.232895
09070440468085,0.082593,0.502231,0.005679,0.718022,0.285088
09070440489362,0.085055,0.5,0.00581,0.716986,0.294737
09070440510638,0.053381,0.482594,0.003658,0.695236,0.260965
09070440531915,0.046896,0.470098,0.003228,0.671414,0.226316
09070440553191,0.070373,0.47114,0.004834,0.688503,0.274561
09070440574468,0.070223,0.465486,0.004823,0.701191,0.243421
09070440595745,0.068002,0.46623,0.004661,0.693682,0.251754
09070440617021,0.072415,0.46385,0.00495,0.681771,0.266228
09070440638298,0.075147,0.457453,0.005135,0.676075,0.272368
09070440659574,0.076948,0.462511,0.005249,0.677628,0.244737
09070440680851,0.047676,0.463999,0.003288,0.702486,0.198684
09070440702128,0.075477,0.47947,0.005245,0.743915,0.187719
09070440723404,0.084214,0.497471,0.005872,0.794925,0.132018
09070440744681,0.083313,0.533472,0.005806,0.847229,0.124561
09070440765957,0.086946,0.573341,0.005974,0.875712,0.151754
09070440787234,0.124475,0.602202,0.008594,0.91507,0.104386
09070440808511,0.102408,0.575424,0.007094,0.906266,0.126316
09070440829787,0.093161,0.540315,0.00645,0.874935,0.126754
09070440851064,0.090879,0.518596,0.0063,0.828068,0.116667
0907044087234,0.112946,0.498215,0.007796,0.781978,0.198684
09070440893617,0.125105,0.461619,0.008604,0.731745,0.208772
09070440914894,0.082623,0.426659,0.0057,0.661056,0.270175
0907044093617,0.074607,0.464743,0.00511,0.597359,0.380702
09070440957447,0.072145,0.473966,0.004933,0.537804,0.309211
09070440978723,0.098325,0.489586,0.006764,0.596841,0.36886
090704410,0.076648,0.486462,0.005197,0.563439,0.419298
0907084500,0.073766,0.467272,0.004954,0.513465,0.446053
090708450021277,0.071785,0.450164,0.004763,0.472035,0.475877
090708450042553,0.072685,0.412229,0.004863,0.525117,0.390351
09070845006383,0.064939,0.362541,0.00436,0.491973,0.474561
090708450085106,0.062628,0.310919,0.004196,0.445106,0.511404
090708450106383,0.044734,0.259893,0.003004,0.389436,0.521491
09070845012766,0.043803,0.221214,0.002931,0.343345,0.551754
090708450148936,0.043263,0.196519,0.002896,0.306059,0.522368
090708450170213,0.043563,0.180899,0.002912,0.275505,0.6
090708450191489,0.044104,0.188188,0.002921,0.267219,0.608333
090708450212766,0.044644,0.218834,0.002968,0.284309,0.592544
090708450234043,0.046595,0.261381,0.003116,0.328586,0.603509
090708450255319,0.067431,0.357929,0.004553,0.440186,0.477632
090708450276596,0.087847,0.425617,0.005926,0.554117,0.421491
090708450297872,0.059025,0.418179,0.004073,0.629467,0.286842
090708450319149,0.06635,0.466825,0.004591,0.716468,0.240351
090708450340426,0.087967,0.499405,0.006045,0.748835,0.257895
090708450361702,0.088207,0.513984,0.006074,0.737183,0.208772
090708450382979,0.087757,0.551324,0.006045,0.735629,0.248246
090708450404255,0.087637,0.56144,0.006026,0.724236,0.257018
090708450425532,0.086075,0.541059,0.005941,0.717504,0.257018
090708450446809,0.070043,0.520083,0.00485,0.711548,0.206579
090708450468085,0.05296,0.508182,0.0037,0.705334,0.213158
090708450489362,0.080371,0.497917,0.005575,0.703263,0.27807
090708450510638,0.070253,0.489735,0.004836,0.685655,0.265351
090708450531915,0.087547,0.48319,0.005966,0.679441,0.301316
090708450553191,0.088267,0.476941,0.005955,0.685914,0.341228
090708450574468,0.088357,0.469354,0.005947,0.6797,0.360965
090708450595745,0.091299,0.464594,0.00614,0.669083,0.359649
090708450617021,0.088868,0.459387,0.005958,0.669601,0.412719
090708450638298,0.07842,0.451503,0.005262,0.612895,0.365789
090708450659574,0.06593,0.448527,0.00447,0.646556,0.296053
090708450680851,0.049267,0.455668,0.003407,0.650181,0.297368
090708450702128,0.076979,0.474412,0.005297,0.674262,0.280263
090708450723404,0.091149,0.493603,0.00625,0.705593,0.297368
090708450744681,0.096944,0.543291,0.006633,0.747799,0.254825
090708450765957,0.127987,0.596697,0.008758,0.776541,0.271491
090708450787234,0.187102,0.611425,0.01281,0.816157,0.237281
090708450808511,0.109253,0.585838,0.007526,0.814863,0.193421
090708450829787,0.093071,0.552663,0.006415,0.787157,0.205702
090708450851064,0.107482,0.533472,0.007312,0.755826,0.312281
09070845087234,0.108563,0.50967,0.00737,0.710513,0.308772
090708450893617,0.071815,0.466677,0.004888,0.665717,0.297368
090708450914894,0.069953,0.423386,0.004782,0.609529,0.289912
09070845093617,0.074997,0.470693,0.005154,0.548679,0.435965
090708450957447,0.05233,0.477685,0.003627,0.49508,0.315789
090708450978723,0.095803,0.486314,0.006687,0.564992,0.358333
0907084510,0.097154,0.482297,0.00667,0.534438,0.451316
0907128600,0.088777,0.464743,0.005995,0.49275,0.507456
090712860021277,0.077819,0.440791,0.005243,0.459347,0.512719
090712860042553,0.084274,0.40717,0.005696,0.514241,0.486404
09071286006383,0.075778,0.355549,0.005108,0.477473,0.523684
090712860085106,0.067371,0.298572,0.004495,0.427499,0.570175
090712860106383,0.046565,0.251711,0.003114,0.374158,0.500439
09071286012766,0.044434,0.209759,0.002985,0.326774,0.521491
090712860148936,0.044584,0.1867,0.002991,0.29855,0.523246
090712860170213,0.049478,0.172716,0.003284,0.277576,0.636404
090712860191489,0.042933,0.170039,0.00284,0.263335,0.645614
090712860212766,0.046145,0.195031,0.003058,0.276023,0.660965
090712860234043,0.045455,0.238024,0.003039,0.307613,0.587281
090712860255319,0.056323,0.326986,0.003814,0.396686,0.532018
090712860276596,0.074937,0.398542,0.005091,0.490678,0.48114
090712860297872,0.07893,0.394674,0.005376,0.566287,0.399561
090712860319149,0.090459,0.448676,0.006132,0.646556,0.352632
090712860340426,0.13135,0.465784,0.008943,0.691611,0.289035
090712860361702,0.11901,0.493157,0.008176,0.685914,0.307456
090712860382979,0.152456,0.536447,0.010453,0.695495,0.300439
090712860404255,0.150054,0.549985,0.01026,0.677887,0.324123
090712860425532,0.132941,0.535406,0.009067,0.670119,0.382895
090712860446809,0.100516,0.516067,0.006834,0.663905,0.389474
090712860468085,0.096343,0.504314,0.006529,0.652771,0.390789
090712860489362,0.095292,0.496281,0.00645,0.649404,0.400877
090712860510638,0.091329,0.489884,0.006186,0.632833,0.414912
090712860531915,0.09178,0.491223,0.006186,0.606939,0.491667
090712860553191,0.097274,0.487057,0.006577,0.608234,0.496491
090712860574468,0.091089,0.4759,0.006186,0.627654,0.398246
090712860595745,0.090639,0.467123,0.006059,0.611859,0.483333
090712860617021,0.089138,0.463255,0.005937,0.601761,0.484211
090712860638298,0.088297,0.463255,0.005858,0.573796,0.54693
090712860659574,0.087667,0.463701,0.005847,0.572242,0.567982
090712860680851,0.087426,0.4759,0.005841,0.57768,0.551316
090712860702128,0.089138,0.495983,0.005908,0.597877,0.52193
090712860723404,0.089318,0.510414,0.005901,0.624288,0.459211
090712860744681,0.090279,0.545968,0.005949,0.656655,0.49386
090712860765957,0.090038,0.566052,0.005901,0.678405,0.403509
090712860787234,0.094872,0.573788,0.006346,0.71854,0.344298
090712860808511,0.090729,0.54091,0.00613,0.732522,0.27807
090712860829787,0.090189,0.510562,0.006076,0.707923,0.326754
090712860851064,0.089138,0.488545,0.006001,0.679959,0.371053
09071286087234,0.088117,0.468908,0.005964,0.652512,0.422368
090712860893617,0.081782,0.440048,0.005544,0.599171,0.457895
090712860914894,0.053951,0.407766,0.003702,0.554635,0.414474
09071286093617,0.075447,0.460131,0.005158,0.535474,0.433772
090712860957447,0.075237,0.481702,0.005137,0.5,0.472368
090712860978723,0.081992,0.490777,0.005642,0.582859,0.396491
0907128610,0.07845,0.479173,0.005336,0.555412,0.432456
0907172700,0.077489,0.446593,0.005212,0.516313,0.460526
090717270021277,0.076588,0.436626,0.005093,0.46608,0.489474
090717270042553,0.081302,0.397054,0.005436,0.508545,0.469298
09071727006383,0.075477,0.343648,0.005021,0.473589,0.575
090717270085106,0.071845,0.284737,0.004744,0.425686,0.663158
090717270106383,0.055542,0.235198,0.003621,0.373382,0.740789
09071727012766,0.049418,0.188783,0.003195,0.329622,0.701754
090717270148936,0.043383,0.160666,0.002833,0.28638,0.677193
090717270170213,0.032305,0.137757,0.002119,0.247799,0.665351
090717270191489,0.027681,0.128831,0.00182,0.222165,0.676754
090717270212766,0.031224,0.137905,0.002052,0.228379,0.676316
090717270234043,0.031524,0.147426,0.002075,0.232522,0.686404
090717270255319,0.040411,0.187295,0.002659,0.256862,0.692544
090717270276596,0.043203,0.228652,0.002842,0.292077,0.682018
090717270297872,0.038009,0.276703,0.002516,0.303988,0.712281
090717270319149,0.070614,0.343201,0.004601,0.359658,0.655263
090717270340426,0.082413,0.401964,0.00539,0.414811,0.654825
090717270361702,0.096493,0.44213,0.0063,0.44174,0.676316
090717270382979,0.102198,0.486314,0.006685,0.473848,0.622807
090717270404255,0.103939,0.495388,0.006761,0.462714,0.605263
090717270425532,0.103429,0.477834,0.006757,0.457535,0.614912
090717270446809,0.103669,0.466974,0.006755,0.452615,0.622368
090717270468085,0.103579,0.447486,0.006745,0.433195,0.637719
090717270489362,0.102978,0.436626,0.006712,0.427758,0.664474
090717270510638,0.101447,0.417882,0.006624,0.405748,0.650439
090717270531915,0.096043,0.396162,0.006265,0.392543,0.662719
090717270553191,0.091269,0.376525,0.005939,0.389694,0.669737
090717270574468,0.085505,0.360904,0.005552,0.366649,0.704825
090717270595745,0.077039,0.351235,0.00499,0.352926,0.714035
090717270617021,0.075988,0.335763,0.004915,0.33506,0.757456
090717270638298,0.074787,0.334424,0.004817,0.318747,0.74693
090717270659574,0.075057,0.336805,0.004836,0.324961,0.728947
090717270680851,0.075117,0.345135,0.004842,0.321336,0.717982
090717270702128,0.074697,0.364029,0.004836,0.339979,0.671053
090717270723404,0.057344,0.371467,0.003762,0.357328,0.652193
090717270744681,0.06644,0.414758,0.004383,0.398239,0.607018
090717270765957,0.09205,0.48319,0.006122,0.456758,0.563596
090717270787234,0.104449,0.521571,0.006936,0.524081,0.443421
090717270808511,0.106791,0.497471,0.007137,0.559037,0.405702
090717270829787,0.102708,0.461767,0.006907,0.539617,0.431579
090717270851064,0.100967,0.439601,0.006813,0.520974,0.453947
09071727087234,0.098775,0.420411,0.006645,0.489902,0.507456
090717270893617,0.100216,0.391699,0.006664,0.467633,0.541667
090717270914894,0.093311,0.363285,0.006174,0.429311,0.6
09071727093617,0.089048,0.385153,0.005862,0.416624,0.595175
090717270957447,0.090999,0.394228,0.005985,0.401088,0.552632
090717270978723,0.100757,0.386046,0.006701,0.485241,0.471491
0907172710,0.093911,0.36864,0.006248,0.464267,0.517982
0907216100,0.09181,0.340524,0.006105,0.433972,0.528947
090721610021277,0.080942,0.303184,0.005378,0.38581,0.554386
090721610042553,0.083554,0.272687,0.005573,0.437597,0.482456
09072161006383,0.067341,0.22776,0.004476,0.396427,0.559649
090721610085106,0.054521,0.191758,0.003587,0.346453,0.619737
090721610106383,0.05224,0.162452,0.00344,0.310202,0.611842
09072161012766,0.043923,0.129872,0.002902,0.259451,0.591667
090721610148936,0.043263,0.120946,0.002856,0.217245,0.637281
090721610170213,0.036988,0.103392,0.002426,0.185396,0.725877
090721610191489,0.040231,0.098929,0.002609,0.165717,0.792544
090721610212766,0.046836,0.098334,0.003008,0.160539,0.77807
090721610234043,0.044914,0.103541,0.002894,0.152512,0.806579
090721610255319,0.044974,0.124814,0.002898,0.159244,0.810526
090721610276596,0.051429,0.160071,0.003311,0.170637,0.823684
090721610297872,0.036988,0.187295,0.0023,0.165199,0.851754
090721610319149,0.064789,0.245165,0.003945,0.200414,0.852632
090721610340426,0.079771,0.294258,0.005073,0.249612,0.825877
090721610361702,0.083974,0.33249,0.00533,0.288969,0.81886
090721610382979,0.089078,0.374442,0.005336,0.311756,0.778509
090721610404255,0.087306,0.397501,0.004815,0.323149,0.807456
090721610425532,0.076438,0.38679,0.004655,0.31564,0.773684
090721610446809,0.075027,0.374591,0.004117,0.306577,0.783772
090721610468085,0.067011,0.357929,0.00383,0.303988,0.788158
090721610489362,0.062177,0.340524,0.004005,0.30347,0.752193
090721610510638,0.049418,0.332639,0.003199,0.305541,0.748684
090721610531915,0.048607,0.310473,0.003155,0.295443,0.732895
090721610553191,0.049538,0.294406,0.003228,0.298291,0.664035
090721610574468,0.046866,0.277298,0.003074,0.282755,0.648684
090721610595745,0.054762,0.263612,0.003577,0.277835,0.667105
090721610617021,0.032094,0.254686,0.002119,0.288452,0.605702
090721610638298,0.045334,0.252157,0.002995,0.282755,0.594298
090721610659574,0.036208,0.247992,0.00241,0.303729,0.52807
090721610680851,0.051729,0.25543,0.003434,0.310461,0.582018
090721610702128,0.050468,0.272538,0.003365,0.350078,0.527193
090721610723404,0.046205,0.284737,0.003097,0.375971,0.523684
090721610744681,0.062357,0.34335,0.004188,0.410668,0.501316
090721610765957,0.086436,0.416989,0.005804,0.455463,0.525877
090721610787234,0.10472,0.472925,0.006973,0.526929,0.44693
090721610808511,0.103939,0.461619,0.006936,0.561367,0.454386
090721610829787,0.096253,0.440196,0.006481,0.562403,0.444737
090721610851064,0.09199,0.423088,0.006194,0.548938,0.457456
09072161087234,0.093041,0.404195,0.006203,0.525634,0.5
090721610893617,0.095082,0.37593,0.006259,0.484982,0.618421
090721610914894,0.087306,0.340077,0.005702,0.451838,0.617544
09072161093617,0.080221,0.359863,0.005216,0.418695,0.662719
090721610957447,0.076438,0.361351,0.004971,0.399793,0.617544
090721610978723,0.094392,0.370425,0.006182,0.460642,0.573684
0907216110,0.085625,0.339036,0.005611,0.442517,0.582895
0907261200,0.083554,0.321779,0.005478,0.400311,0.608772
090726120021277,0.07941,0.290241,0.00521,0.375712,0.608772
090726120042553,0.081092,0.259447,0.005322,0.424392,0.547807
09072612006383,0.072295,0.234603,0.004749,0.399275,0.577193
090726120085106,0.054672,0.200238,0.003579,0.361989,0.630263
090726120106383,0.049958,0.171526,0.003253,0.323408,0.654386
